time,latitude,longitude,depth,mag,magType,M0,Mw
2005-09-23T18:05:07.200Z,12.202,40.251,10,4.3,mb,20.072,4.685
2005-09-24T03:01:57.960Z,12.679,40.629,10,4.3,mb,20.072,4.685
2005-09-24T06:32:46.590Z,12.691,40.637,10,4.3,mb,20.072,4.685
2005-09-24T08:41:36.510Z,12.616,40.566,10,4.3,mb,20.072,4.685
2005-09-24T21:25:49.420Z,11.8,40.396,10,4.3,mb,20.072,4.685
2005-09-24T22:38:25.250Z,11.859,40.432,10,4.3,mb,20.072,4.685
2005-09-25T03:43:35.340Z,11.999,40.426,10,4.3,mb,20.072,4.685
2005-09-25T06:00:20.640Z,12.199,40.511,10,4.3,mb,20.072,4.685
2005-09-25T22:54:04.060Z,12.331,40.568,10,4.3,ml,23.290,4.951
2005-09-27T20:08:25.580Z,12.286,40.545,10,4.3,mb,20.072,4.685
2005-12-02T09:13:28.860Z,11.784,43.535,10,4.3,mb,20.072,4.685
2005-12-16T03:11:42.210Z,-6.216,29.724,10,4.3,mb,20.072,4.685
2006-02-07T04:49:37.840Z,-19.672,41.006,27.8,4.3,mb,20.072,4.685
2006-02-23T02:40:54.530Z,-21.404,33.415,10,4.3,mb,20.072,4.685
2006-02-23T08:51:55.280Z,-21.288,33.001,10,4.3,mb,20.072,4.685
2006-02-24T00:52:55.680Z,-21.155,32.782,10,4.3,mb,20.072,4.685
2006-02-26T03:53:26.710Z,-21.22,32.968,10,4.3,mb,20.072,4.685
2006-03-16T08:00:33.800Z,-21.378,33.064,10,4.3,mb,20.072,4.685
2006-04-26T10:36:26.330Z,18.112,39.932,10,4.3,mb,20.072,4.685
2006-05-27T05:33:24.450Z,-21.329,33.179,10,4.3,mb,20.072,4.685
2006-06-17T16:53:10.600Z,12.237,40.526,10,4.3,mb,20.072,4.685
2006-07-19T23:51:06.180Z,-20.955,32.951,10,4.3,mb,20.072,4.685
2006-07-26T10:15:49.030Z,-7.688,30.322,10,4.3,mb,20.072,4.685
2006-08-05T11:13:16.330Z,-26.361,27.549,5,4.3,mb,20.072,4.685
2006-09-24T05:59:41.180Z,-17.731,41.8,10,4.3,mb,20.072,4.685
2006-10-23T14:37:10.600Z,-11.274,41.042,10,4.3,mb,20.072,4.685
2006-11-16T07:03:50.160Z,12.067,46.113,10,4.3,mb,20.072,4.685
2006-12-24T19:34:24.560Z,-5.974,35.247,10,4.3,mb,20.072,4.685
2007-03-04T09:00:27.290Z,-10.737,25.025,10,4.3,mb,20.072,4.685
2007-04-09T14:38:53.910Z,12.103,43.737,10,4.3,mb,20.072,4.685
2007-06-08T14:34:39.460Z,12.458,47.453,10,4.3,mb,20.072,4.685
2007-06-09T20:20:45.460Z,-5.873,35.832,10,4.3,mb,20.072,4.685
2007-06-20T03:40:07.370Z,-12.412,41.722,10,4.3,mb,20.072,4.685
2007-07-17T10:35:58.830Z,-2.716,36.102,10,4.3,mb,20.072,4.685
2007-07-18T00:22:45.970Z,-2.894,36.405,10,4.3,mb,20.072,4.685
2007-07-24T18:17:04.220Z,19.212,38.945,10,4.3,mb,20.072,4.685
2007-07-25T23:18:45.700Z,-2.716,36.234,10,4.3,mb,20.072,4.685
2007-08-07T00:15:02.800Z,-4.663,35.705,10,4.3,mb,20.072,4.685
2007-08-17T23:27:26.530Z,-2.772,36.07,10,4.3,mb,20.072,4.685
2007-08-19T17:58:30.920Z,-2.691,36.048,10,4.3,mb,20.072,4.685
2007-08-22T14:32:21.120Z,-2.72,36.181,10,4.3,ml,23.290,4.951
2007-12-16T05:04:06.130Z,-4.489,36.025,10,4.3,mb,20.072,4.685
2007-12-28T05:59:40.820Z,-26.876,26.731,5,4.3,mb,20.072,4.685
2007-12-28T06:18:09.070Z,-7.643,37.57,10,4.3,mb,20.072,4.685
2008-04-29T01:47:47.920Z,11.652,42.953,10,4.3,mb,20.072,4.685
2008-05-22T05:14:22.590Z,12.611,48.356,10,4.3,mb,20.072,4.685
2008-07-27T17:47:24.660Z,-20.212,44.415,10,4.3,mb,20.072,4.685
2008-08-31T03:52:51.510Z,-5.681,35.868,10,4.3,mb,20.072,4.685
2008-10-10T12:25:13.570Z,12.503,48.353,10,4.3,mb,20.072,4.685
2008-10-17T15:45:22.250Z,12.383,40.55,10,4.3,mb,20.072,4.685
2008-10-18T06:05:50.990Z,-10.793,41.322,10,4.3,mb,20.072,4.685
2009-05-16T01:51:31.460Z,-15.24,30.807,10,4.3,mb,20.072,4.685
2009-10-07T06:54:02.840Z,-4.01,34.869,10,4.3,mb,20.072,4.685
2009-10-13T23:17:06.060Z,11.983,46.033,10,4.3,mb,20.072,4.685
2009-10-19T12:06:18.020Z,-21.325,33.087,10,4.3,mb,20.072,4.685
2009-10-19T21:11:43.150Z,-21.532,33.205,10,4.3,mb,20.072,4.685
2009-11-05T04:10:39.790Z,-10.019,33.786,10,4.3,mb,20.072,4.685
2009-11-05T06:31:16.290Z,12.085,45.93,10,4.3,mb,20.072,4.685
2009-11-05T12:39:54.700Z,-32.843,22.152,5,4.3,ml,23.290,4.951
2009-11-07T21:07:13.030Z,12.115,45.924,10,4.3,mb,20.072,4.685
2009-12-07T06:01:30.860Z,-10.05,33.854,10,4.3,mb,20.072,4.685
2009-12-27T09:51:53.230Z,-1.174,27.745,10,4.3,mb,20.072,4.685
2010-01-21T22:53:24.600Z,-27.874,26.678,2,4.3,mb,20.072,4.685
2010-03-12T17:16:56.880Z,18.019,40.069,10,4.3,mb,20.072,4.685
2010-03-19T11:09:26.180Z,-11.204,34.434,10,4.3,mb,20.072,4.685
2010-05-24T21:26:16.270Z,-21.089,33.448,11.7,4.3,mb,20.072,4.685
2010-06-01T07:58:11.920Z,13.272,50.622,10,4.3,mb,20.072,4.685
2010-06-16T21:51:07.430Z,-1.664,34.636,10,4.3,mb,20.072,4.685
2010-07-29T02:55:26.200Z,-4.512,36.002,10,4.3,mb,20.072,4.685
2010-08-22T03:37:50.230Z,-4.578,35.954,10,4.3,mb,20.072,4.685
2010-10-20T10:13:05.100Z,1.289,26.817,10,4.3,mb,20.072,4.685
2010-10-24T02:20:05.970Z,-14.948,41.277,10,4.3,mb,20.072,4.685
2010-11-14T06:54:33.450Z,11.817,44.075,10,4.3,mb,20.072,4.685
2010-11-14T09:29:02.020Z,11.809,43.639,10,4.3,mb,20.072,4.685
2010-11-14T09:51:22.270Z,11.397,44.014,10,4.3,mb,20.072,4.685
2010-11-14T11:19:21.460Z,11.814,43.961,10,4.3,mb,20.072,4.685
2010-11-14T11:27:06.450Z,11.835,44.037,10,4.3,mb,20.072,4.685
2010-11-14T12:00:46.990Z,11.81,43.99,10,4.3,mb,20.072,4.685
2010-11-14T12:57:51.560Z,11.776,43.919,10,4.3,mb,20.072,4.685
2010-11-14T17:22:21.520Z,11.776,43.721,10,4.3,mb,20.072,4.685
2010-11-14T21:01:02.820Z,11.801,44.026,3.9,4.3,mb,20.072,4.685
2010-11-15T07:13:05.220Z,11.966,43.916,10,4.3,mb,20.072,4.685
2010-11-15T13:37:49.840Z,12.014,43.946,10,4.3,mb,20.072,4.685
2010-11-15T17:54:05.270Z,11.947,43.941,10,4.3,mb,20.072,4.685
2010-11-15T19:02:44.890Z,11.676,43.952,10,4.3,mb,20.072,4.685
2010-11-25T13:43:57.460Z,11.971,43.984,10,4.3,mb,20.072,4.685
2010-11-26T18:24:22.080Z,-17.682,27.18,10,4.3,mb,20.072,4.685
2010-12-02T13:30:47.390Z,11.866,44.06,10,4.3,mb,20.072,4.685
2010-12-05T01:07:29.430Z,12.017,43.971,10,4.3,mb,20.072,4.685
2010-12-05T02:31:50.270Z,11.656,44.068,10,4.3,mb,20.072,4.685
2010-12-18T00:37:32.370Z,-4.935,30.152,5,4.3,mb,20.072,4.685
2010-12-29T18:34:34.470Z,11.715,44.016,10,4.3,mb,20.072,4.685
2011-02-04T11:11:26.490Z,18.516,39.811,35.7,4.3,mb,20.072,4.685
2011-02-12T17:18:22.910Z,11.882,44.016,10,4.3,mb,20.072,4.685
2011-02-18T03:02:21.440Z,11.85,44.093,10,4.3,mb,20.072,4.685
2011-02-19T11:19:44.350Z,11.654,44.119,10,4.3,mb,20.072,4.685
2011-03-08T20:31:38.480Z,-11.368,34.407,10,4.3,mb,20.072,4.685
2011-03-13T14:08:09.310Z,11.852,44.024,10,4.3,mb,20.072,4.685
2011-04-30T13:48:48.060Z,15.044,42.14,10,4.3,mb,20.072,4.685
2011-05-02T05:52:40.100Z,-8.467,27.698,10,4.3,mb,20.072,4.685
2011-06-08T02:02:00.570Z,17.823,40.329,10,4.3,mb,20.072,4.685
2011-06-12T16:33:10.730Z,13.294,41.756,10,4.3,mb,20.072,4.685
2011-06-12T16:51:00.390Z,13.349,41.763,10,4.3,mb,20.072,4.685
2011-06-12T20:23:06.400Z,13.392,41.62,10,4.3,mb,20.072,4.685
2011-10-21T06:51:43.320Z,11.593,44.076,10,4.3,mb,20.072,4.685
2011-10-22T20:03:32.710Z,11.675,44.249,10,4.3,mb,20.072,4.685
2011-12-18T18:07:06.540Z,-28.635,20.405,5,4.3,mwr,22.550,4.300
2012-05-24T08:27:46.490Z,19.133,39.121,10,4.3,mb,20.072,4.685
2012-06-14T02:46:56.320Z,-15.365,35.258,10,4.3,mb,20.072,4.685
2012-07-28T04:54:31.010Z,12.498,47.214,10,4.3,mb,20.072,4.685
2012-12-02T11:09:40.680Z,11.891,45.787,10,4.3,mb,20.072,4.685
2012-12-14T15:18:50.690Z,-16.106,41.738,10,4.3,mb,20.072,4.685
2013-03-04T18:55:56.740Z,-5.706,35.649,10,4.3,mb,20.072,4.685
2013-04-12T16:43:03.770Z,-3.838,35.868,10,4.3,mb,20.072,4.685
2013-04-13T04:19:44.410Z,12.687,47.957,9.2,4.3,mb,20.072,4.685
2013-04-26T11:58:42.840Z,-19.933,33.702,10,4.3,mb,20.072,4.685
2013-05-22T22:43:21.100Z,-26.375,27.469,5.1,4.3,mb,20.072,4.685
2013-07-22T06:50:45.650Z,-4.491,35.926,9.9,4.3,mb,20.072,4.685
2013-07-23T17:09:16.270Z,-4.601,35.984,7.8,4.3,mb,20.072,4.685
2013-11-18T07:53:48.300Z,-26.2179,27.9619,5,4.3,Mb,20.072,4.685
2013-12-19T21:26:40.950Z,-1.3831,32.3919,10,4.3,mb,20.072,4.685
2013-12-23T19:01:53.850Z,19.0344,39.2276,10,4.3,mb,20.072,4.685
2014-01-28T08:08:00.180Z,-4.4326,35.737,10,4.3,mb,20.072,4.685
2014-05-13T21:54:03.650Z,-26.3664,27.5527,5,4.3,mb,20.072,4.685
2014-05-17T00:09:37.870Z,-7.8447,38.3952,10,4.3,mb,20.072,4.685
2014-07-10T21:28:04.270Z,17.5148,40.0237,9.49,4.3,mb,20.072,4.685
2014-07-12T22:02:25.430Z,-3.8115,29.3096,11.53,4.3,mb,20.072,4.685
2014-08-05T16:58:42.110Z,-26.9113,26.7818,5,4.3,mb,20.072,4.685
2014-08-22T08:42:29.920Z,14.5128,39.8855,10,4.3,mb,20.072,4.685
2014-08-25T16:20:39.820Z,-26.4044,27.3158,5,4.3,mb,20.072,4.685
2014-09-08T03:24:00.770Z,-12.3572,41.1569,13.81,4.3,mb,20.072,4.685
2014-09-08T08:46:19.150Z,18.2198,40.0378,10,4.3,mb,20.072,4.685
2014-10-07T04:58:48.640Z,12.2613,46.959,13.55,4.3,mb,20.072,4.685
2014-11-20T17:10:18.660Z,-5.471,29.5526,10,4.3,mb,20.072,4.685
2014-12-06T17:25:17.080Z,13.1756,50.5638,11.88,4.3,mb,20.072,4.685
2014-12-19T17:17:08.550Z,-19.7013,33.8367,15.56,4.3,mb,20.072,4.685
2015-02-06T00:48:00.040Z,-26.9636,27.0879,5,4.3,mb,20.072,4.685
2015-03-11T00:11:03.220Z,-4.9636,34.4181,14.93,4.3,mb,20.072,4.685
2015-04-16T14:30:03.460Z,-26.4708,27.6116,5,4.3,mb,20.072,4.685
2015-05-04T17:47:16.180Z,12.4867,48.0718,10,4.3,mb,20.072,4.685
2015-06-16T03:21:51.780Z,-29.1697,31.5888,15.3,4.3,mb,20.072,4.685
2015-06-17T08:32:52.230Z,-16.8364,35.2267,12.05,4.3,mb,20.072,4.685
2015-07-13T13:56:14.060Z,12.241,46.1392,15.18,4.3,mb,20.072,4.685
2015-07-13T20:49:28.770Z,-4.8803,27.4938,16.29,4.3,mb,20.072,4.685
2015-07-14T00:34:18.660Z,11.9528,46.3617,10,4.3,mb,20.072,4.685
2015-07-15T13:06:02.890Z,12.0258,46.3268,12.37,4.3,mb,20.072,4.685
2015-08-07T01:50:26.770Z,-2.2754,28.8493,10,4.3,mb,20.072,4.685
2015-10-29T00:35:36.320Z,9.0216,39.7736,16.76,4.3,mb,20.072,4.685
2015-11-09T00:42:14.150Z,-4.9957,29.7358,10,4.3,mb,20.072,4.685
2016-03-05T02:31:54.270Z,-26.3762,27.4402,5,4.3,mb,20.072,4.685
2016-04-28T22:32:05.310Z,-26.5119,27.4886,5,4.3,mb,20.072,4.685
2016-05-14T17:25:12.560Z,11.6018,42.8759,8.53,4.3,mb,20.072,4.685
2016-07-19T09:20:43.310Z,-28.0713,26.8266,5,4.3,mb,20.072,4.685
2016-09-05T06:22:49.670Z,-29.6563,27.7435,5,4.3,mb,20.072,4.685
2016-09-25T14:27:21.530Z,-21.4293,33.5914,10,4.3,mb,20.072,4.685
2016-11-04T03:21:33.210Z,-22.1007,36.2519,10,4.3,mb,20.072,4.685
2017-01-24T22:42:43.970Z,18.925,39.2728,10,4.3,mb,20.072,4.685
2017-04-29T22:28:30.440Z,-1.1579,31.5973,10.12,4.3,mb,20.072,4.685
2017-06-17T21:47:12.680Z,11.8366,43.8871,10,4.3,mb,20.072,4.685
1976-01-31T02:36:09.100Z,18.8,39.387,16,4.2,mb,19.769,4.600
1976-02-05T07:46:28.500Z,-2.966,36.966,33,4.2,mb,19.769,4.600
1978-11-26T16:27:54.900Z,-12.475,34.674,33,4.2,mb,19.769,4.600
1979-11-13T17:01:36.700Z,13.221,40.046,33,4.2,mb,19.769,4.600
1980-01-01T15:55:59.600Z,-15.621,26.315,33,4.2,mb,19.769,4.600
1980-04-08T00:39:34.600Z,-26.304,27.611,33,4.2,mb,19.769,4.600
1980-07-21T03:27:39.500Z,-13.432,34.555,33,4.2,mb,19.769,4.600
1981-07-07T12:52:42.260Z,-26.302,27.331,33,4.2,mb,19.769,4.600
1981-07-12T09:12:20.560Z,-16.704,28.886,33,4.2,mb,19.769,4.600
1982-03-29T19:26:12.090Z,-10.666,41.326,33,4.2,mb,19.769,4.600
1982-08-04T01:42:15.310Z,-18.233,35.099,10,4.2,mb,19.769,4.600
1982-12-11T13:24:09.160Z,-17.705,32.495,33,4.2,mb,19.769,4.600
1982-12-15T21:26:56.920Z,14.599,44.589,5,4.2,mb,19.769,4.600
1983-02-26T19:49:19.190Z,-3.905,35.734,10,4.2,mb,19.769,4.600
1983-10-18T11:25:20.590Z,-7.457,27.614,5,4.2,mb,19.769,4.600
1984-05-26T19:39:37.920Z,-19.505,26.389,10,4.2,mb,19.769,4.600
1984-08-23T09:28:06.370Z,-7.6,27.407,33,4.2,mb,19.769,4.600
1984-11-17T11:42:45.120Z,-7.354,27.942,33,4.2,mb,19.769,4.600
1985-01-15T15:37:09.460Z,-6.471,31.749,10,4.2,mb,19.769,4.600
1985-04-24T16:39:44.190Z,-5.632,29.266,10,4.2,mb,19.769,4.600
1985-06-03T19:06:58.170Z,-10.719,40.811,33,4.2,mb,19.769,4.600
1985-12-28T01:42:40.570Z,-9.099,26.081,10,4.2,mb,19.769,4.600
1986-06-22T21:48:44.980Z,-12.23,40.491,10,4.2,mb,19.769,4.600
1986-06-28T17:03:45.910Z,-0.959,34.026,10,4.2,mb,19.769,4.600
1987-05-01T19:15:24.880Z,-26.3,28.388,5,4.2,mb,19.769,4.600
1987-06-25T07:15:54.660Z,-26.876,28.583,5,4.2,m,22.400,4.200
1987-09-18T02:05:01.780Z,-17.749,25.561,10,4.2,mb,19.769,4.600
1987-10-24T11:45:48.590Z,-30.756,29.029,5,4.2,m,22.400,4.200
1988-04-30T16:25:05.440Z,4.794,35.4,10,4.2,mb,19.769,4.600
1988-11-01T23:51:04.950Z,16.791,40.614,10,4.2,mb,19.769,4.600
1989-04-09T19:53:16.190Z,-11.373,33.991,10,4.2,mb,19.769,4.600
1989-08-01T18:34:28.410Z,12.447,47.464,10,4.2,mb,19.769,4.600
1989-08-21T09:04:11.150Z,12.3,41.25,10,4.2,mb,19.769,4.600
1989-09-14T10:10:10.420Z,-26.33,27.208,5,4.2,m,22.400,4.200
1989-09-25T22:11:41.410Z,0.065,38.483,10,4.2,mb,19.769,4.600
1990-01-24T16:35:17.410Z,11.883,43.268,10,4.2,ml,23.190,4.884
1990-06-12T11:18:26.030Z,-6.229,30.921,33,4.2,mb,19.769,4.600
1990-11-02T02:00:49.740Z,-20.741,33.433,10,4.2,mb,19.769,4.600
1991-01-01T21:37:02.290Z,-3.199,38.178,10,4.2,mb,19.769,4.600
1991-07-13T11:06:59.800Z,-7.591,28.096,10,4.2,mblg,22.400,4.200
1993-02-23T05:12:44.190Z,-26.314,27.384,5,4.2,mb,19.769,4.600
1993-03-14T08:42:06.390Z,19.932,38.759,10,4.2,mb,19.769,4.600
1993-03-15T23:33:45.070Z,19.677,38.86,10,4.2,mb,19.769,4.600
1993-03-17T17:25:02.350Z,19.712,38.974,10,4.2,mb,19.769,4.600
1993-03-17T21:19:29.210Z,19.033,38.702,10,4.2,mb,19.769,4.600
1993-05-01T07:57:13.480Z,14.761,40.497,10,4.2,mb,19.769,4.600
1993-07-22T13:44:52.020Z,-26.865,26.658,5,4.2,mb,19.769,4.600
1993-12-04T18:45:15.080Z,5.469,32.091,10,4.2,mb,19.769,4.600
1994-07-27T14:39:08.500Z,-26.875,26.8,5,4.2,ml,23.190,4.884
1994-11-01T13:12:43.500Z,-27.951,26.671,5,4.2,ml,23.190,4.884
1995-04-23T20:14:49.500Z,12.172,41.613,10,4.2,mb,19.769,4.600
1995-07-04T06:38:13.990Z,-27.946,26.718,5,4.2,mb,19.769,4.600
1995-08-11T11:52:58.640Z,-26.36,27.399,5,4.2,mb,19.769,4.600
1996-02-08T15:32:14.000Z,-11.909,43.962,10,4.2,mb,19.769,4.600
1996-03-07T10:03:54.480Z,13.426,49.691,10,4.2,mb,19.769,4.600
1996-04-29T21:07:18.000Z,-26.271,27.099,5,4.2,mb,19.769,4.600
1996-06-16T04:57:23.680Z,12.035,43.789,10,4.2,mb,19.769,4.600
1996-06-23T02:16:41.470Z,12.239,46.756,10,4.2,mb,19.769,4.600
1996-07-26T15:14:06.860Z,-6.566,29.421,10,4.2,mb,19.769,4.600
1996-12-18T10:10:40.470Z,-5.309,35.85,10,4.2,mb,19.769,4.600
1997-01-03T03:23:25.700Z,-26.412,27.816,5,4.2,mb,19.769,4.600
1997-03-09T01:32:11.540Z,11.819,43.356,10,4.2,mb,19.769,4.600
1997-03-09T02:02:01.640Z,11.962,43.414,10,4.2,mb,19.769,4.600
1997-03-09T18:01:10.320Z,11.263,43.49,10,4.2,mb,19.769,4.600
1997-03-19T17:20:51.700Z,13.373,50.045,10,4.2,mb,19.769,4.600
1997-07-13T16:13:08.570Z,15.292,41.93,10,4.2,mb,19.769,4.600
1997-07-13T18:50:38.080Z,15.186,41.986,10,4.2,mb,19.769,4.600
1998-04-25T05:34:29.590Z,-6.469,30.082,10,4.2,mb,19.769,4.600
1998-07-19T02:19:59.750Z,19.031,39.299,33,4.2,mb,19.769,4.600
1999-11-04T15:52:03.070Z,19.901,37.181,10,4.2,mb,19.769,4.600
2000-10-01T11:49:30.550Z,-13.703,34.353,10,4.2,mb,19.769,4.600
2000-10-17T00:03:48.880Z,-7.86,30.526,10,4.2,mb,19.769,4.600
2001-05-26T13:53:47.790Z,18.135,39.915,10,4.2,mb,19.769,4.600
2001-07-24T19:11:36.610Z,-28.09,27.004,5,4.2,mb,19.769,4.600
2001-10-16T14:26:08.100Z,-5.608,35.734,10,4.2,mb,19.769,4.600
2002-01-18T08:07:57.370Z,-1.578,29.031,10,4.2,mb,19.769,4.600
2002-01-18T21:08:53.320Z,-1.662,28.866,10,4.2,mb,19.769,4.600
2002-01-19T20:38:55.550Z,-1.879,29.059,10,4.2,mb,19.769,4.600
2002-01-20T23:28:17.470Z,-1.599,29.05,10,4.2,mb,19.769,4.600
2002-01-21T02:00:14.000Z,-1.505,28.941,10,4.2,mb,19.769,4.600
2002-01-22T16:51:00.380Z,-1.461,29.249,10,4.2,mb,19.769,4.600
2002-02-17T22:35:02.100Z,-5.557,35.567,10,4.2,mb,19.769,4.600
2002-02-21T20:14:44.080Z,-1.194,26.907,10,4.2,mb,19.769,4.600
2002-07-10T00:27:56.950Z,-5.415,35.806,10,4.2,mb,19.769,4.600
2002-07-31T23:12:07.830Z,-3.804,33.69,10,4.2,mb,19.769,4.600
2002-10-13T05:33:47.990Z,-5.333,36.071,10,4.2,mb,19.769,4.600
2002-11-21T02:38:39.030Z,-11.432,42.265,10,4.2,mb,19.769,4.600
2003-03-12T09:48:37.830Z,-5.349,36.08,10,4.2,mb,19.769,4.600
2004-03-09T21:06:15.600Z,-11.021,28.617,10,4.2,mb,19.769,4.600
2004-06-15T20:31:50.870Z,-4.023,35.806,10,4.2,mb,19.769,4.600
2004-08-22T22:01:58.880Z,-26.363,27.38,5,4.2,mb,19.769,4.600
2004-08-31T23:16:05.720Z,14.744,39.711,10,4.2,mb,19.769,4.600
2004-10-08T23:57:19.560Z,12.087,45.715,10,4.2,mb,19.769,4.600
2004-10-27T00:50:12.260Z,-0.23,49.464,10,4.2,mb,19.769,4.600
2005-01-24T22:32:07.630Z,-0.744,26.058,10,4.2,mb,19.769,4.600
2005-04-28T14:21:18.130Z,-6.912,30.214,10,4.2,mb,19.769,4.600
2005-08-15T00:44:07.140Z,-12.194,43.252,10,4.2,mb,19.769,4.600
2005-09-21T10:14:15.740Z,13.499,40.494,10,4.2,mb,19.769,4.600
2005-09-21T10:30:58.420Z,13.189,40.759,10,4.2,mb,19.769,4.600
2005-09-22T12:10:38.800Z,12.045,40.413,0.1,4.2,ml,23.190,4.884
2005-09-23T23:59:26.910Z,12.59,40.622,10,4.2,ml,23.190,4.884
2005-09-24T03:45:13.150Z,12.863,40.762,10,4.2,mb,19.769,4.600
2005-09-24T04:07:56.240Z,12.643,40.472,10,4.2,mb,19.769,4.600
2005-09-24T06:54:39.940Z,12.408,40.324,10,4.2,mb,19.769,4.600
2005-09-25T06:33:03.290Z,11.846,40.5,10,4.2,mb,19.769,4.600
2005-09-25T06:43:13.140Z,11.998,40.446,10,4.2,mb,19.769,4.600
2005-09-25T19:47:54.930Z,12.197,40.619,10,4.2,mb,19.769,4.600
2005-09-25T19:48:14.500Z,11.947,40.491,10,4.2,mb,19.769,4.600
2005-09-27T00:42:18.950Z,11.929,40.272,10,4.2,mb,19.769,4.600
2005-09-28T16:17:14.490Z,11.97,40.328,10,4.2,mb,19.769,4.600
2005-11-11T13:53:37.180Z,12.052,45.857,10,4.2,ml,23.190,4.884
2006-02-23T11:15:45.790Z,-21.095,33.234,10,4.2,mb,19.769,4.600
2006-02-23T20:17:22.700Z,-21.484,33.174,10,4.2,mb,19.769,4.600
2006-02-24T21:34:30.170Z,-21.328,33.279,10,4.2,mb,19.769,4.600
2006-02-26T23:58:51.320Z,-21.328,33.2,10,4.2,mb,19.769,4.600
2006-03-09T06:07:10.070Z,-21.164,32.947,10,4.2,mb,19.769,4.600
2006-03-19T07:15:30.910Z,-5.612,35.956,10,4.2,mb,19.769,4.600
2006-03-19T16:26:44.380Z,-21.133,33.373,13.5,4.2,mb,19.769,4.600
2006-03-26T10:21:39.120Z,-21.31,33.253,10,4.2,mb,19.769,4.600
2006-04-08T02:22:48.200Z,-2.469,29.593,3.4,4.2,mb,19.769,4.600
2006-04-28T05:10:13.590Z,-21.458,33.014,10,4.2,mb,19.769,4.600
2006-05-22T01:32:29.670Z,-9.412,29.117,10,4.2,mb,19.769,4.600
2006-06-11T10:30:16.920Z,-21.377,33.25,10,4.2,mb,19.769,4.600
2006-06-17T21:53:08.740Z,-4.134,39.728,10,4.2,mb,19.769,4.600
2006-06-19T07:52:22.060Z,-17.764,41.687,10,4.2,mb,19.769,4.600
2006-06-26T05:15:00.120Z,-17.611,41.776,10,4.2,mb,19.769,4.600
2006-07-09T10:02:57.080Z,-29.457,43.932,10,4.2,mb,19.769,4.600
2006-08-21T10:41:13.200Z,-21.487,33.482,10,4.2,mb,19.769,4.600
2006-09-01T02:21:25.070Z,-17.695,41.718,10,4.2,mb,19.769,4.600
2006-10-12T15:42:49.190Z,-26.339,27.49,5,4.2,mb,19.769,4.600
2007-06-18T15:35:06.610Z,-13.796,14.739,10,4.2,mb,19.769,4.600
2007-07-15T19:35:05.110Z,-2.781,36.056,10,4.2,mb,19.769,4.600
2007-07-17T01:31:32.460Z,-2.693,35.91,10,4.2,mb,19.769,4.600
2007-07-17T04:17:06.340Z,-2.573,35.758,10,4.2,mb,19.769,4.600
2007-07-21T17:00:22.650Z,-2.818,36.068,10,4.2,mb,19.769,4.600
2007-08-02T17:40:10.990Z,12.469,47.604,10,4.2,mb,19.769,4.600
2007-08-04T19:50:49.230Z,-3.266,36.192,10,4.2,mb,19.769,4.600
2007-08-09T16:07:22.660Z,-8.144,21.372,10,4.2,mb,19.769,4.600
2007-08-30T18:49:35.360Z,-2.62,36.245,10,4.2,mb,19.769,4.600
2007-09-16T02:59:14.120Z,-2.739,35.96,10,4.2,mb,19.769,4.600
2007-09-30T20:09:34.500Z,-11.573,30.36,10,4.2,mb,19.769,4.600
2007-12-02T07:41:32.350Z,-16.734,28.811,10,4.2,mb,19.769,4.600
2007-12-27T01:39:44.260Z,-7.692,37.727,10,4.2,mb,19.769,4.600
2008-02-20T16:31:20.850Z,19.881,38.463,10,4.2,mb,19.769,4.600
2008-03-08T04:20:12.100Z,-26.399,27.468,2,4.2,mb,19.769,4.600
2008-03-28T21:44:40.000Z,19.085,39.038,10,4.2,mb,19.769,4.600
2008-09-09T00:43:01.750Z,-5.125,29.6,10,4.2,mb,19.769,4.600
2008-09-20T04:50:50.740Z,17.794,40.096,10,4.2,mb,19.769,4.600
2008-12-31T21:54:48.050Z,17.33,40.421,10,4.2,mb,19.769,4.600
2009-02-04T09:24:21.500Z,-3.541,25.055,10,4.2,mb,19.769,4.600
2009-02-11T03:56:26.900Z,18.948,39.225,10,4.2,mb,19.769,4.600
2009-03-05T03:28:56.530Z,-0.243,29.55,10,4.2,mb,19.769,4.600
2009-07-30T01:32:54.530Z,-3.953,34.807,10,4.2,mb,19.769,4.600
2009-10-11T21:22:48.670Z,-4.047,34.813,10,4.2,mb,19.769,4.600
2009-11-05T03:36:18.600Z,-1.058,27.498,10,4.2,mb,19.769,4.600
2009-12-01T04:27:28.040Z,-9.939,33.79,10,4.2,mb,19.769,4.600
2009-12-08T06:10:18.140Z,-9.977,33.93,10,4.2,mb,19.769,4.600
2009-12-08T17:30:15.800Z,-26.383,27.462,2,4.2,mb,19.769,4.600
2009-12-18T15:12:34.600Z,-26.232,28.208,2,4.2,mb,19.769,4.600
2010-01-27T17:31:20.060Z,-17.648,35.073,10,4.2,mb,19.769,4.600
2010-02-14T01:02:16.170Z,-26.495,27.577,2,4.2,mb,19.769,4.600
2010-02-28T20:29:27.370Z,-10.036,33.937,10,4.2,mb,19.769,4.600
2010-05-04T21:34:12.750Z,-4.48,35.961,10,4.2,mb,19.769,4.600
2010-07-22T06:33:15.810Z,-4.609,30.424,10,4.2,mb,19.769,4.600
2010-10-29T22:55:50.070Z,-9.565,33.955,27,4.2,mb,19.769,4.600
